variable,x,y
Landuse08 Bare ground,-0.0030589520931243895,0.40540650486946106
Landuse08 Bare ground,-0.0029855372428894042,0.40540650486946106
Landuse08 Bare ground,-0.002912122392654419,0.40540650486946106
Landuse08 Bare ground,-0.0028387075424194334,0.40540650486946106
Landuse08 Bare ground,-0.002765292692184448,0.40540650486946106
Landuse08 Bare ground,-0.002691877841949463,0.40540650486946106
Landuse08 Bare ground,-0.0026184629917144773,0.40540650486946106
Landuse08 Bare ground,-0.002545048141479492,0.40540650486946106
Landuse08 Bare ground,-0.002471633291244507,0.40540650486946106
Landuse08 Bare ground,-0.002398218441009521,0.40540650486946106
Landuse08 Bare ground,-0.002324803590774536,0.40540650486946106
Landuse08 Bare ground,-0.0022513887405395507,0.40540650486946106
Landuse08 Bare ground,-0.0021779738903045655,0.40540650486946106
Landuse08 Bare ground,-0.0021045590400695802,0.40540650486946106
Landuse08 Bare ground,-0.0020311441898345946,0.40540650486946106
Landuse08 Bare ground,-0.0019577293395996094,0.40540650486946106
Landuse08 Bare ground,-0.0018843144893646241,0.40540650486946106
Landuse08 Bare ground,-0.0018108996391296387,0.40540650486946106
Landuse08 Bare ground,-0.0017374847888946532,0.40540650486946106
Landuse08 Bare ground,-0.001664069938659668,0.40540650486946106
Landuse08 Bare ground,-0.0015906550884246826,0.40540650486946106
Landuse08 Bare ground,-0.0015172402381896973,0.40540650486946106
Landuse08 Bare ground,-0.0014438253879547121,0.40540650486946106
Landuse08 Bare ground,-0.0013704105377197267,0.40540650486946106
Landuse08 Bare ground,-0.0012969956874847412,0.40540650486946106
Landuse08 Bare ground,-0.001223580837249756,0.40540650486946106
Landuse08 Bare ground,-0.0011501659870147706,0.40540650486946106
Landuse08 Bare ground,-0.0010767511367797853,0.40540650486946106
Landuse08 Bare ground,-0.0010033362865448001,0.40540650486946106
Landuse08 Bare ground,-9.299214363098145E-4,0.40540650486946106
Landuse08 Bare ground,-8.565065860748292E-4,0.40540650486946106
Landuse08 Bare ground,-7.830917358398436E-4,0.40540650486946106
Landuse08 Bare ground,-7.096768856048588E-4,0.40540650486946106
Landuse08 Bare ground,-6.362620353698735E-4,0.40540650486946106
Landuse08 Bare ground,-5.628471851348879E-4,0.40540650486946106
Landuse08 Bare ground,-4.894323348999027E-4,0.40540650486946106
Landuse08 Bare ground,-4.16017484664917E-4,0.40540650486946106
Landuse08 Bare ground,-3.426026344299318E-4,0.40540650486946106
Landuse08 Bare ground,-2.6918778419494655E-4,0.40540650486946106
Landuse08 Bare ground,-1.957729339599609E-4,0.40540650486946106
Landuse08 Bare ground,-1.2235808372497567E-4,0.40540650486946106
Landuse08 Bare ground,-4.8943233489990873E-5,0.40540650486946106
Landuse08 Bare ground,2.4471616744994786E-5,0.48729848861694336
Landuse08 Bare ground,9.788646697998001E-5,0.49875593185424805
Landuse08 Bare ground,1.7130131721496524E-4,0.5088625550270081
Landuse08 Bare ground,2.447161674499509E-4,0.5189521312713623
Landuse08 Bare ground,3.181310176849361E-4,0.5290165543556213
Landuse08 Bare ground,3.915458679199218E-4,0.5390476584434509
Landuse08 Bare ground,4.64960718154907E-4,0.5490375757217407
Landuse08 Bare ground,5.383755683898922E-4,0.5589784383773804
Landuse08 Bare ground,6.117904186248775E-4,0.5688626766204834
Landuse08 Bare ground,6.852052688598627E-4,0.5786827802658081
Landuse08 Bare ground,7.586201190948483E-4,0.5884315371513367
