variable,x,y
Landuse11 Rangeland,-0.050144500099122524,0.6907772421836853
Landuse11 Rangeland,-0.04871405467391014,0.6907772421836853
Landuse11 Rangeland,-0.04728360924869776,0.6907772421836853
Landuse11 Rangeland,-0.04585316382348537,0.6907772421836853
Landuse11 Rangeland,-0.04442271839827299,0.6907772421836853
Landuse11 Rangeland,-0.04299227297306061,0.6907772421836853
Landuse11 Rangeland,-0.04156182754784822,0.6907772421836853
Landuse11 Rangeland,-0.04013138212263584,0.6907772421836853
Landuse11 Rangeland,-0.03870093669742346,0.6907772421836853
Landuse11 Rangeland,-0.037270491272211076,0.6907772421836853
Landuse11 Rangeland,-0.035840045846998694,0.6907772421836853
Landuse11 Rangeland,-0.03440960042178631,0.6907772421836853
Landuse11 Rangeland,-0.032979154996573924,0.6907772421836853
Landuse11 Rangeland,-0.03154870957136154,0.6907772421836853
Landuse11 Rangeland,-0.030118264146149158,0.6907772421836853
Landuse11 Rangeland,-0.028687818720936776,0.6907772421836853
Landuse11 Rangeland,-0.02725737329572439,0.6907772421836853
Landuse11 Rangeland,-0.02582692787051201,0.6907772421836853
Landuse11 Rangeland,-0.024396482445299624,0.6907772421836853
Landuse11 Rangeland,-0.022966037020087243,0.6907772421836853
Landuse11 Rangeland,-0.021535591594874857,0.6907772421836853
Landuse11 Rangeland,-0.020105146169662476,0.6907772421836853
Landuse11 Rangeland,-0.018674700744450094,0.6907772421836853
Landuse11 Rangeland,-0.017244255319237706,0.6907772421836853
Landuse11 Rangeland,-0.015813809894025324,0.6907772421836853
Landuse11 Rangeland,-0.014383364468812943,0.6907772421836853
Landuse11 Rangeland,-0.012952919043600561,0.6907772421836853
Landuse11 Rangeland,-0.01152247361838818,0.6907772421836853
Landuse11 Rangeland,-0.01009202819317579,0.6907772421836853
Landuse11 Rangeland,-0.00866158276796341,0.6907772421836853
Landuse11 Rangeland,-0.0072311373427510275,0.6907772421836853
Landuse11 Rangeland,-0.005800691917538646,0.6907772421836853
Landuse11 Rangeland,-0.004370246492326257,0.6907772421836853
Landuse11 Rangeland,-0.002939801067113876,0.6907772421836853
Landuse11 Rangeland,-0.0015093556419014942,0.6907772421836853
Landuse11 Rangeland,-7.891021668911258E-5,0.6907772421836853
Landuse11 Rangeland,0.001351535208523276,0.6907772421836853
Landuse11 Rangeland,0.0027819806337356576,0.6907772421836853
Landuse11 Rangeland,0.004212426058948039,0.6907772421836853
Landuse11 Rangeland,0.005642871484160421,0.6907772421836853
Landuse11 Rangeland,0.007073316909372809,0.6907772421836853
Landuse11 Rangeland,0.008503762334585191,0.6907772421836853
Landuse11 Rangeland,0.009934207759797573,0.6975005865097046
Landuse11 Rangeland,0.011364653185009954,0.7171604633331299
Landuse11 Rangeland,0.012795098610222336,0.7360234260559082
Landuse11 Rangeland,0.014225544035434717,0.7540571093559265
Landuse11 Rangeland,0.015655989460647113,0.7712392210960388
Landuse11 Rangeland,0.017086434885859494,0.7875567674636841
Landuse11 Rangeland,0.018516880311071876,0.8030053377151489
Landuse11 Rangeland,0.019947325736284258,0.8130695223808289
Landuse11 Rangeland,0.02137777116149664,0.8122791051864624
Landuse11 Rangeland,0.02280821658670902,0.8114839196205139
Landuse11 Rangeland,0.024238662011921402,0.8106839656829834
Landuse11 Rangeland,0.025669107437133784,0.8098791837692261
Landuse11 Rangeland,0.027099552862346166,0.8090696334838867
Landuse11 Rangeland,0.02852999828755856,0.8082551956176758
Landuse11 Rangeland,0.029960443712770943,0.8074358701705933
Landuse11 Rangeland,0.031390889137983324,0.8066116571426392
Landuse11 Rangeland,0.032821334563195706,0.8057825565338135
Landuse11 Rangeland,0.03425177998840809,0.8049484491348267
Landuse11 Rangeland,0.03568222541362047,0.8041094541549683
Landuse11 Rangeland,0.03711267083883285,0.803265392780304
Landuse11 Rangeland,0.03854311626404523,0.8024163842201233
Landuse11 Rangeland,0.03997356168925763,0.8015623092651367
Landuse11 Rangeland,0.04140400711447001,0.8007031679153442
Landuse11 Rangeland,0.04283445253968239,0.7998389601707458
Landuse11 Rangeland,0.04426489796489477,0.7989696860313416
Landuse11 Rangeland,0.045695343390107154,0.7980952262878418
Landuse11 Rangeland,0.047125788815319536,0.7972156405448914
Landuse11 Rangeland,0.04855623424053192,0.7963308691978455
Landuse11 Rangeland,0.0499866796657443,0.7954409122467041
Landuse11 Rangeland,0.051417125090956695,0.7945457100868225
Landuse11 Rangeland,0.052847570516169076,0.7936452627182007
Landuse11 Rangeland,0.05427801594138146,0.7927395701408386
Landuse11 Rangeland,0.05570846136659384,0.7918285727500916
